step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
34,CASH_OUT,102068.86,C111779443,323622.0,221553.14,C529555667,0.0,102068.86,0,0
34,CASH_OUT,276127.48,C1562189875,35149.0,0.0,C1624920506,0.0,276127.48,0,0
34,CASH_OUT,191226.61,C566293045,20682.0,0.0,C2038580040,131113.18,322339.78,0,0
34,PAYMENT,160.42,C738015570,0.0,0.0,M1642946648,0.0,0.0,0,0
34,TRANSFER,478754.61,C1439025390,21088.0,0.0,C1780410831,133066.03,611820.64,0,0
34,CASH_IN,116282.55,C1941096761,20830.0,137112.55,C388319905,0.0,0.0,0,0
34,PAYMENT,5193.31,C826759604,137112.55,131919.24,M1000472676,0.0,0.0,0,0
34,TRANSFER,876571.35,C1079717190,47447.0,0.0,C318452713,941727.68,2524887.6,0,0
34,PAYMENT,35515.89,C625332085,15929.0,0.0,M776255632,0.0,0.0,0,0
34,CASH_IN,167105.06,C89009180,12138.0,179243.06,C1472196427,2435272.3,2850631.73,0,0
34,CASH_OUT,83189.6,C476446958,179243.06,96053.47,C2054039181,218690.24,504234.87,0,0
34,CASH_IN,269319.46,C391338608,67079.0,336398.46,C684285253,0.0,0.0,0,0
34,TRANSFER,1293636.7,C475586610,336398.46,0.0,C1187026769,3489274.82,4782911.52,0,0
34,TRANSFER,181159.67,C1744965993,0.0,0.0,C581015888,912022.68,1237934.14,0,0
34,CASH_OUT,125755.94,C1146035703,1088.0,0.0,C1904092396,4660391.76,4786147.69,0,0
34,PAYMENT,6502.05,C1229086676,0.0,0.0,M306216894,0.0,0.0,0,0
34,PAYMENT,12632.29,C1781640646,176.0,0.0,M1445836242,0.0,0.0,0,0
34,PAYMENT,17514.49,C231406652,0.0,0.0,M476499892,0.0,0.0,0,0
34,PAYMENT,9359.23,C2069761635,32163.0,22803.77,M1088858111,0.0,0.0,0,0
34,CASH_IN,200454.4,C446142659,6572.0,207026.4,C1753148937,6298.0,0.0,0,0
34,TRANSFER,1709007.99,C816246602,54714.0,0.0,C464912891,163838.72,3152158.15,0,0
34,PAYMENT,881.7,C989909547,0.0,0.0,M1319912427,0.0,0.0,0,0
34,CASH_OUT,432838.21,C1750829949,28593.0,0.0,C1033815694,0.0,432838.21,0,0
34,PAYMENT,8903.9,C1870718339,0.0,0.0,M1387066322,0.0,0.0,0,0
34,PAYMENT,38849.31,C2125676919,15651.0,0.0,M1241984447,0.0,0.0,0,0
34,CASH_OUT,57922.46,C583230849,5593.0,0.0,C2138046559,0.0,57922.46,0,0
34,CASH_IN,91992.85,C390340712,19975.0,111967.85,C282567343,161109.13,69116.28,0,0
34,CASH_OUT,210955.71,C1930978062,111967.85,0.0,C963712724,2173948.47,2289219.39,0,0
34,TRANSFER,1528144.05,C8503815,205517.0,0.0,C4995053,995427.25,2703224.7,0,0
34,CASH_IN,130252.24,C970408187,15271.0,145523.24,C350142105,302551.77,172299.52,0,0
34,CASH_IN,326068.42,C262566089,30450.0,356518.42,C1566214395,1118413.56,792345.13,0,0
34,PAYMENT,759.96,C1066824224,18326.0,17566.04,M822677039,0.0,0.0,0,0
34,CASH_IN,132859.38,C853168237,25724.0,158583.38,C1590524104,426855.16,293995.78,0,0
34,CASH_IN,139953.86,C239492807,11262.0,151215.86,C859088632,31150.0,0.0,0,0
34,PAYMENT,299.17,C38611549,22113.0,21813.83,M2076976205,0.0,0.0,0,0
34,PAYMENT,1693.83,C469064289,21813.83,20120.0,M662282174,0.0,0.0,0,0
34,DEBIT,3280.62,C1275942606,11025.0,7744.38,C1836730850,26714.56,0.0,0,0
34,CASH_IN,247390.25,C1450831182,1672.0,249062.25,C2011996123,16631711.03,16226724.09,0,0
34,CASH_IN,651353.16,C1735300018,249062.25,900415.41,C1001309617,2735213.74,2153748.61,0,0
34,CASH_IN,319501.11,C209810574,900415.41,1219916.52,C646729818,1990897.79,1671396.68,0,0
34,CASH_IN,445508.44,C714926326,1219916.52,1665424.96,C1306274803,5695177.82,5249669.38,0,0
34,CASH_IN,68096.45,C857109366,1665424.96,1733521.41,C2102175816,132971.56,64875.1,0,0
34,CASH_IN,37853.67,C553026981,1733521.41,1771375.08,C1057346648,1748016.24,1710162.57,0,0
34,CASH_IN,158030.88,C668246065,1771375.08,1929405.96,C1790625613,2235561.92,2077531.04,0,0
34,CASH_IN,542296.49,C1782720357,1929405.96,2471702.46,C1983025922,5999794.13,5457497.64,0,0
34,CASH_IN,140517.05,C1783587992,2471702.46,2612219.51,C528239421,705048.91,564531.86,0,0
34,CASH_IN,91654.48,C2113933273,2612219.51,2703873.98,C1139707197,118407.14,26752.66,0,0
34,CASH_IN,32570.37,C2086141184,2703873.98,2736444.36,C1074791243,497931.55,425404.88,0,0
34,CASH_IN,139845.45,C123049184,2736444.36,2876289.81,C723886563,362920.52,314914.45,0,0
34,CASH_IN,164233.53,C380586806,2876289.81,3040523.34,C1937552507,410522.06,374875.69,0,0
34,CASH_IN,99862.82,C1756360957,3040523.34,3140386.16,C686901211,620801.26,520938.44,0,0
34,CASH_IN,135791.69,C726908693,3140386.16,3276177.85,C1560190757,1247963.68,1112172.0,0,0
34,CASH_IN,22528.88,C9100299,3276177.85,3298706.72,C758487437,1526352.26,1503823.38,0,0
34,CASH_IN,42977.99,C1813041623,3298706.72,3341684.71,C690862628,577080.94,833979.51,0,0
34,CASH_IN,280722.01,C2066738352,3341684.71,3622406.72,C871487562,4743229.04,5444453.95,0,0
34,CASH_IN,139605.72,C1295146967,3622406.72,3762012.44,C1573957930,668965.11,3198540.35,0,0
34,CASH_IN,153718.31,C453945598,3762012.44,3915730.76,C1293499473,2057816.26,1904097.95,0,0
34,CASH_IN,557.64,C1903840289,3915730.76,3916288.39,C868055265,513424.02,714511.79,0,0
34,CASH_IN,54284.2,C1966367954,3916288.39,3970572.59,C256488368,520564.03,466279.83,0,0
34,CASH_IN,169712.65,C715604292,3970572.59,4140285.25,C2051395946,774942.27,605229.62,0,0
34,CASH_IN,154127.03,C1140872630,4140285.25,4294412.27,C314007067,496723.96,464526.67,0,0
34,CASH_IN,190225.42,C1740116563,4294412.27,4484637.7,C1957971757,1992670.53,1802445.11,0,0
34,CASH_IN,87921.54,C830273666,4484637.7,4572559.24,C1805188442,196362.73,295627.34,0,0
34,CASH_IN,333789.03,C566305416,4572559.24,4906348.27,C402964058,823842.19,404742.05,0,0
34,CASH_IN,64366.62,C1739226851,4906348.27,4970714.88,C760153662,82417.98,18051.37,0,0
34,CASH_IN,143284.57,C1076351695,4970714.88,5113999.45,C1364669335,203099.08,59814.52,0,0
34,CASH_IN,410584.55,C382311073,5113999.45,5524584.0,C623457252,1360977.05,1692235.19,0,0
34,CASH_IN,562635.3,C1052000146,5524584.0,6087219.3,C1747297582,5981426.85,5086517.88,0,0
34,CASH_IN,94318.82,C182256577,6087219.3,6181538.12,C1535971527,1378940.34,1284621.53,0,0
34,CASH_IN,167424.63,C1955731967,6181538.12,6348962.74,C603714253,205124.97,37700.34,0,0
34,CASH_IN,114899.14,C777292126,6348962.74,6463861.89,C915956335,212688.47,97789.33,0,0
34,CASH_IN,104484.45,C830696361,6463861.89,6568346.34,C68113386,21130417.07,21025932.62,0,0
34,CASH_IN,27660.78,C1403172179,6568346.34,6596007.12,C13313040,240744.36,562378.59,0,0
34,CASH_IN,130290.65,C932905785,6596007.12,6726297.77,C891798017,205745.43,75454.78,0,0
34,CASH_IN,5745.06,C1024418541,6726297.77,6732042.83,C293227876,533152.96,1001731.41,0,0
34,CASH_IN,102161.48,C393971910,6732042.83,6834204.31,C223071680,411873.8,309712.33,0,0
34,CASH_IN,206779.89,C1362472791,6834204.31,7040984.2,C811587677,7113987.88,6935969.46,0,0
34,CASH_IN,73853.8,C1046015107,7040984.2,7114838.0,C83118293,978844.91,904991.11,0,0
34,CASH_IN,211906.03,C2022107567,7114838.0,7326744.03,C1963735894,2108397.67,1896491.64,0,0
34,CASH_IN,165166.77,C863003585,7326744.03,7491910.79,C2077437749,274692.32,109525.55,0,0
34,CASH_IN,207076.51,C1338191343,7491910.79,7698987.3,C457651281,306341.51,99265.0,0,0
34,CASH_IN,217332.29,C914812000,7698987.3,7916319.59,C2136909317,226684.56,9352.28,0,0
34,CASH_IN,310967.32,C2030219406,7916319.59,8227286.91,C856483013,2668267.14,2462066.28,0,0
34,CASH_IN,103789.84,C1230813700,8227286.91,8331076.75,C262355562,4549708.25,4445918.41,0,0
34,CASH_IN,487281.72,C530991765,8331076.75,8818358.46,C734159745,4751996.45,4264714.74,0,0
34,CASH_IN,228216.68,C507658477,8818358.46,9046575.14,C1872909448,2324015.87,2095799.19,0,0
34,PAYMENT,2470.26,C1923614059,42811.0,40340.74,M1585978784,0.0,0.0,0,0
34,PAYMENT,8977.43,C1935087110,40340.74,31363.31,M2132698537,0.0,0.0,0,0
34,PAYMENT,50261.77,C1303356540,31363.31,0.0,M1398064500,0.0,0.0,0,0
34,PAYMENT,26600.33,C418909758,0.0,0.0,M348591013,0.0,0.0,0,0
34,PAYMENT,9780.31,C620484869,0.0,0.0,M1366415243,0.0,0.0,0,0
34,PAYMENT,4157.13,C153135717,0.0,0.0,M626449119,0.0,0.0,0,0
34,PAYMENT,22245.64,C1595870337,0.0,0.0,M873830,0.0,0.0,0,0
34,PAYMENT,9858.92,C217228416,0.0,0.0,M526456803,0.0,0.0,0,0
34,PAYMENT,10819.85,C943553418,0.0,0.0,M1391570830,0.0,0.0,0,0
34,PAYMENT,12305.12,C1262405620,0.0,0.0,M1551306623,0.0,0.0,0,0
34,PAYMENT,19428.61,C264621648,0.0,0.0,M1343725049,0.0,0.0,0,0
34,PAYMENT,9526.03,C1831596392,0.0,0.0,M163776325,0.0,0.0,0,0
34,PAYMENT,3784.01,C676720483,0.0,0.0,M1145132997,0.0,0.0,0,0
34,PAYMENT,2476.2,C1993559700,0.0,0.0,M1740346916,0.0,0.0,0,0
34,CASH_OUT,29166.53,C1620202311,131091.0,101924.47,C1112498134,0.0,29166.53,0,0
34,PAYMENT,19972.52,C774098927,26371.0,6398.48,M1114149713,0.0,0.0,0,0
34,CASH_OUT,360618.41,C2035885966,31349.0,0.0,C1999600156,790.0,304159.74,0,0
34,CASH_OUT,156462.71,C186862473,61473.0,0.0,C1469272826,0.0,156462.71,0,0
34,PAYMENT,21792.03,C1003463093,17917.0,0.0,M1027301254,0.0,0.0,0,0
34,PAYMENT,8265.28,C233732856,0.0,0.0,M478152655,0.0,0.0,0,0
34,PAYMENT,26584.17,C1518653411,10941.0,0.0,M1025801306,0.0,0.0,0,0
34,PAYMENT,5191.21,C1130621116,17783.0,12591.79,M1606496608,0.0,0.0,0,0
34,CASH_OUT,73517.78,C600180396,87486.0,13968.22,C1663738508,124292.33,197810.11,0,0
34,PAYMENT,16816.99,C1033791522,11601.0,0.0,M1633964325,0.0,0.0,0,0
34,PAYMENT,1945.24,C939009624,0.0,0.0,M605594989,0.0,0.0,0,0
34,PAYMENT,39457.45,C1787369140,0.0,0.0,M690462649,0.0,0.0,0,0
34,PAYMENT,3.82,C1604036131,1051259.66,1051255.84,M1053377392,0.0,0.0,0,0
34,PAYMENT,9493.48,C475520683,1051255.84,1041762.36,M152588495,0.0,0.0,0,0
34,PAYMENT,10239.69,C196105585,48751.0,38511.31,M2140558772,0.0,0.0,0,0
34,PAYMENT,22378.89,C1570143851,362.0,0.0,M373543742,0.0,0.0,0,0
34,CASH_IN,83572.34,C525403994,290.0,83862.34,C399208882,2272284.99,2188712.65,0,0
34,PAYMENT,13575.59,C1386732273,15830.0,2254.41,M1017943016,0.0,0.0,0,0
34,PAYMENT,7485.55,C889089376,2254.41,0.0,M595773298,0.0,0.0,0,0
34,CASH_OUT,333693.27,C1335816609,5011.0,0.0,C375493222,238805.46,1462893.78,0,0
34,CASH_IN,178660.52,C401934441,22066.0,200726.52,C500964049,1531417.36,1352756.84,0,0
34,CASH_OUT,289449.29,C1344791194,200726.52,0.0,C1197382632,4656571.87,4946021.16,0,0
34,CASH_OUT,313410.17,C1697322683,79868.0,0.0,C1173800105,0.0,313410.17,0,0
34,CASH_OUT,174894.17,C1560342598,204584.0,29689.83,C1724031236,172577.07,347471.24,0,0
34,CASH_OUT,136368.51,C1653149135,10074.0,0.0,C1914125617,0.0,136368.51,0,0
34,CASH_OUT,22737.59,C223674422,14712.0,0.0,C1798380739,120614.61,143352.2,0,0
34,PAYMENT,7915.76,C821445097,31382.0,23466.24,M1781405041,0.0,0.0,0,0
34,CASH_IN,351147.59,C1088658062,15003.0,366150.59,C1672277432,827798.11,476650.52,0,0
34,TRANSFER,1181812.41,C1704093204,70303.0,0.0,C76145870,0.0,1651712.64,0,0
34,CASH_OUT,672840.25,C1734969926,19058.0,0.0,C1750614406,1334893.51,2007733.76,0,0
34,CASH_OUT,350287.44,C2104921671,5057.0,0.0,C1122673555,0.0,196551.78,0,0
34,PAYMENT,625.44,C563960973,12885.0,12259.56,M1464413292,0.0,0.0,0,0
34,CASH_OUT,405869.21,C2094643065,35541.0,0.0,C1116237561,128785.0,870938.13,0,0
34,PAYMENT,3088.49,C890505747,0.0,0.0,M2116440328,0.0,0.0,0,0
34,CASH_IN,346187.28,C1620191468,10101.0,356288.28,C345961379,199499.08,0.0,0,0
34,CASH_OUT,294204.55,C1363229176,1203.0,0.0,C822900795,109209.96,403414.51,0,0
34,CASH_IN,194171.36,C1141962065,15547.0,209718.36,C358978572,1471560.65,1277389.29,0,0
34,CASH_OUT,206971.06,C141710026,209718.36,2747.3,C65474206,303708.09,510679.16,0,0
34,PAYMENT,4420.48,C2035732064,25388.0,20967.52,M553690699,0.0,0.0,0,0
34,CASH_OUT,287109.87,C1660511559,20967.52,0.0,C232300735,771144.3,1058254.17,0,0
34,CASH_OUT,76787.61,C2022150096,0.0,0.0,C357028200,4942842.46,6247769.75,0,0
34,CASH_OUT,586007.42,C938310510,0.0,0.0,C679838427,1557034.7,2143042.12,0,0
34,CASH_OUT,293060.14,C335257894,0.0,0.0,C1283123149,2995524.08,2743987.42,0,0
34,CASH_OUT,79510.33,C981548355,0.0,0.0,C2000713595,498435.52,520564.17,0,0
34,CASH_OUT,287734.65,C2126302412,0.0,0.0,C1943524982,1400858.41,1604059.58,0,0
34,CASH_OUT,421061.5,C576122494,0.0,0.0,C976578789,1316220.79,3877012.17,0,0
34,CASH_OUT,441122.5,C1827309955,12627.0,0.0,C1344655937,83720.93,524843.44,0,0
34,CASH_OUT,554558.12,C1605552760,0.0,0.0,C1104877363,671364.64,1089385.97,0,0
34,TRANSFER,441269.76,C1198569454,46857.0,0.0,C534697841,1570281.82,1687151.47,0,0
34,CASH_OUT,11323.49,C1388348512,110224.0,98900.51,C643840611,187359.54,198683.03,0,0
34,TRANSFER,1113652.97,C1784588586,98900.51,0.0,C352268826,1417437.52,2531090.5,0,0
34,TRANSFER,333486.23,C594960147,132950.0,0.0,C849400509,0.0,212868.34,0,0
34,PAYMENT,31810.19,C1635472212,10585.0,0.0,M927869087,0.0,0.0,0,0
34,CASH_IN,32847.37,C675725477,0.0,32847.37,C1296841769,555191.38,522344.01,0,0
34,CASH_IN,403254.35,C962169977,32847.37,436101.73,C724789640,427425.27,24170.91,0,0
34,CASH_IN,133800.78,C42174965,436101.73,569902.51,C28290307,268645.16,134844.38,0,0
34,CASH_IN,82176.96,C1154434026,569902.51,652079.47,C1265642416,24869628.69,24789908.92,0,0
34,CASH_IN,54496.29,C1519579198,652079.47,706575.76,C181760614,216272.0,0.0,0,0
34,CASH_IN,329375.63,C803050833,706575.76,1035951.39,C1979576380,7654614.45,11443784.41,0,0
34,CASH_IN,175307.6,C831483262,1035951.39,1211258.99,C396105392,548819.51,157680.02,0,0
34,CASH_IN,88654.41,C266447030,1211258.99,1299913.4,C534443690,1337340.01,1248685.6,0,0
34,CASH_IN,73423.45,C1119857268,1299913.4,1373336.85,C410437994,1320581.92,1329397.18,0,0
34,CASH_IN,133706.51,C25942127,1373336.85,1507043.36,C106823652,364367.06,122993.54,0,0
34,CASH_IN,68090.17,C1260761533,1507043.36,1575133.53,C1538707619,118129.38,1458910.74,0,0
34,CASH_IN,38436.39,C1224938615,1575133.53,1613569.92,C1172048062,613350.18,524303.61,0,0
34,CASH_IN,91580.42,C1993407273,1613569.92,1705150.33,C1414439907,651258.32,564688.77,0,0
34,CASH_IN,52998.46,C692526396,1705150.33,1758148.8,C1286086808,54969.1,1970.63,0,0
34,CASH_IN,139130.35,C1326053872,1758148.8,1897279.15,C869379950,200142.51,61012.17,0,0
34,CASH_IN,106495.03,C519634122,1897279.15,2003774.18,C1491503679,438669.33,332174.3,0,0
34,CASH_IN,267255.36,C1862288783,2003774.18,2271029.54,C472949382,398597.47,131342.11,0,0
34,CASH_IN,159131.62,C2118060974,2271029.54,2430161.16,C1436637493,2096402.25,2221967.19,0,0
34,CASH_IN,117623.07,C2130295776,2430161.16,2547784.23,C661540905,1284997.97,1753361.55,0,0
34,CASH_IN,166932.5,C658376281,2547784.23,2714716.72,C147220490,2445348.13,2278415.64,0,0
34,CASH_IN,134463.82,C1258226444,2714716.72,2849180.54,C514944893,540352.68,405888.86,0,0
34,CASH_IN,137771.37,C1276842886,2849180.54,2986951.92,C510956085,3354379.22,3107297.84,0,0
34,CASH_IN,40024.29,C2140051294,2986951.92,3026976.2,C1671020079,7552216.14,7650239.27,0,0
34,CASH_IN,235270.8,C685070904,3026976.2,3262247.01,C1261329785,2764190.96,2730827.53,0,0
34,CASH_IN,131133.2,C444652365,3262247.01,3393380.21,C724273633,139805.0,8671.8,0,0
34,CASH_IN,70140.84,C236154040,3393380.21,3463521.05,C1432687668,350942.3,280801.45,0,0
34,CASH_IN,25053.41,C86781507,3463521.05,3488574.46,C90903023,131223.78,106170.37,0,0
34,CASH_IN,278848.28,C128622660,3488574.46,3767422.73,C2050323596,879605.98,600757.7,0,0
34,CASH_IN,42396.8,C460081487,3767422.73,3809819.53,C2042098027,176253.89,133857.09,0,0
34,CASH_IN,131684.4,C235896886,3809819.53,3941503.93,C1789469442,408919.75,277235.35,0,0
34,CASH_IN,247018.08,C1790310786,3941503.93,4188522.01,C499807144,5275341.56,5362231.97,0,0
34,CASH_IN,427040.81,C944757776,4188522.01,4615562.82,C740951199,3262613.84,2835573.02,0,0
34,CASH_IN,295942.46,C1100008551,4615562.82,4911505.28,C1308116807,1081814.87,661283.01,0,0
34,CASH_IN,397280.48,C862775891,4911505.28,5308785.76,C1117531913,2458396.62,2061116.14,0,0
34,CASH_IN,1057.58,C1993374805,5308785.76,5309843.34,C2096067467,1089601.48,1394139.16,0,0
34,CASH_IN,30152.91,C809079235,5309843.34,5339996.25,C2076045321,32341.8,2188.89,0,0
34,CASH_IN,64944.19,C2005762135,5339996.25,5404940.44,C989926584,2850618.39,2552533.59,0,0
34,CASH_IN,97099.28,C602395271,5404940.44,5502039.71,C590480042,1881655.53,1571334.07,0,0
34,CASH_IN,13714.71,C1453334650,5502039.71,5515754.43,C778731861,2269813.15,2256098.43,0,0
34,CASH_IN,163468.21,C711656676,5515754.43,5679222.64,C2122868895,2150675.66,1982815.92,0,0
34,CASH_OUT,412530.74,C830449350,6033.0,0.0,C623310736,0.0,808946.11,0,0
34,PAYMENT,15351.06,C747714948,0.0,0.0,M2078637980,0.0,0.0,0,0
34,CASH_OUT,195487.7,C156964896,588.0,0.0,C717951588,280055.28,475542.97,0,0
34,TRANSFER,190829.29,C1172231771,10228.0,0.0,C222283593,378429.18,569258.47,0,0
34,PAYMENT,21278.97,C1621531261,105974.0,84695.03,M820973674,0.0,0.0,0,0
34,CASH_OUT,209278.57,C1629787215,15003.0,0.0,C1545104995,1962335.18,2171613.76,0,0
34,CASH_OUT,164311.06,C1392245310,21311.0,0.0,C62696076,0.0,1692522.53,0,0
34,CASH_OUT,201907.37,C115009390,0.0,0.0,C1261329785,2528920.16,2730827.53,0,0
34,CASH_OUT,365415.01,C1325325215,18667.0,0.0,C789828788,2608725.3,2974140.31,0,0
34,PAYMENT,8259.65,C188590307,29168.0,20908.35,M102406576,0.0,0.0,0,0
34,PAYMENT,555.74,C1470824330,20908.35,20352.61,M1873863875,0.0,0.0,0,0
34,PAYMENT,2191.43,C162280294,5290.0,3098.57,M1529474298,0.0,0.0,0,0
34,CASH_OUT,404467.31,C1543442106,98439.0,0.0,C387655802,87447.17,537862.25,0,0
34,CASH_OUT,160437.97,C855732218,0.0,0.0,C453898501,3418489.89,3772054.54,0,0
34,CASH_OUT,152720.16,C1541299711,0.0,0.0,C1991184172,608223.04,760943.21,0,0
34,CASH_OUT,120886.02,C1325675586,0.0,0.0,C880386090,869326.41,1583038.7,0,0
34,CASH_OUT,203383.73,C1814915526,0.0,0.0,C481545117,2179869.15,2384162.02,0,0
34,CASH_OUT,126203.21,C1416344838,0.0,0.0,C1926010424,425585.98,487560.29,0,0
34,CASH_OUT,19869.12,C2104703953,0.0,0.0,C1707467464,46769.49,169556.19,0,0
34,CASH_IN,164984.83,C331064857,62124.0,227108.83,C1794001597,0.0,416176.1,0,0
34,TRANSFER,1446362.05,C341806833,227108.83,0.0,C1310642072,8194310.49,9640672.53,0,0
34,PAYMENT,4037.01,C487967481,105742.0,101704.99,M2044512057,0.0,0.0,0,0
34,CASH_OUT,194058.04,C924401013,22035.0,0.0,C1281289828,0.0,519649.89,0,0
34,PAYMENT,1047.3,C1608058209,22323.0,21275.7,M1822969441,0.0,0.0,0,0
34,PAYMENT,16811.84,C1934797250,30543.0,13731.16,M232702024,0.0,0.0,0,0
34,CASH_IN,95427.68,C448478879,1165.0,96592.68,C2040530279,11887.0,0.0,0,0
34,CASH_OUT,312960.97,C877572335,96592.68,0.0,C1367841524,820072.21,1079279.12,0,0
34,CASH_OUT,506703.22,C1387528989,0.0,0.0,C1405722418,912285.57,1418988.8,0,0
34,PAYMENT,43971.48,C697521539,11598.0,0.0,M1788856808,0.0,0.0,0,0
34,CASH_OUT,435778.68,C731370908,15858.0,0.0,C534330359,314875.85,750654.53,0,0
34,PAYMENT,17556.17,C1506383640,14906.0,0.0,M1791360751,0.0,0.0,0,0
34,PAYMENT,5590.47,C2114042582,0.0,0.0,M1806674879,0.0,0.0,0,0
34,CASH_OUT,369931.23,C2118877317,11382.0,0.0,C1091442254,0.0,369931.23,0,0
34,CASH_OUT,214171.94,C1002187557,11125.0,0.0,C590052004,0.0,214171.94,0,0
34,CASH_OUT,113543.54,C1217982862,4696.0,0.0,C1525491680,1191124.65,1541256.02,0,0
34,PAYMENT,10389.27,C1585203569,4193.0,0.0,M2089923987,0.0,0.0,0,0
34,CASH_OUT,36141.63,C648961063,0.0,0.0,C11202103,2910163.8,2946305.43,0,0
34,CASH_OUT,213669.99,C699784701,0.0,0.0,C546916951,1645271.91,1709262.98,0,0
34,CASH_OUT,117952.65,C364789371,16855.0,0.0,C161886767,377981.86,495934.51,0,0
34,CASH_OUT,341640.87,C1685208178,26032.0,0.0,C209466174,0.0,341640.87,0,0
34,PAYMENT,14525.89,C820583359,70649.0,56123.11,M934568554,0.0,0.0,0,0
34,CASH_IN,127958.32,C1402855169,125730.0,253688.32,C531465748,998496.22,870537.89,0,0
34,CASH_OUT,402494.49,C653916332,50583.0,0.0,C1882075091,0.0,598786.63,0,0
34,CASH_OUT,475079.35,C1580542767,10408.0,0.0,C206042334,0.0,475079.35,0,0
34,PAYMENT,13638.29,C1250338225,19211.0,5572.71,M2011041335,0.0,0.0,0,0
34,CASH_IN,239770.85,C504083704,24957.0,264727.85,C1120267,78667.0,0.0,0,0
34,CASH_IN,182307.1,C1762691141,31433.0,213740.1,C1205384362,2580325.97,2398018.87,0,0
34,PAYMENT,10191.2,C373556219,30413.0,20221.8,M300681394,0.0,0.0,0,0
34,CASH_OUT,307453.85,C1375977987,307788.86,335.01,C1949246780,45758.13,353211.99,0,0
34,CASH_OUT,306606.18,C1069296294,335.01,0.0,C139768092,1859661.98,2166268.15,0,0
34,CASH_OUT,249069.69,C156347761,130.0,0.0,C1080707081,204759.99,453829.68,0,0
34,CASH_OUT,323601.15,C2013891953,4004.0,0.0,C306372946,105953.0,143889.73,0,0
34,TRANSFER,159083.4,C886459305,1132.0,0.0,C1773435860,1115901.0,956581.48,0,0
34,CASH_IN,100982.14,C1793175183,61358.0,162340.14,C915177394,1973015.36,1872033.22,0,0
34,PAYMENT,2686.26,C1860156551,150995.0,148308.74,M1518982696,0.0,0.0,0,0
34,CASH_OUT,619614.6,C1543787987,207610.0,0.0,C96317746,0.0,619614.6,0,0
34,CASH_IN,174120.06,C1005985034,25070.0,199190.06,C621810262,5640268.32,5570390.69,0,0
34,CASH_OUT,374115.15,C677291383,707467.46,333352.31,C682153618,818566.39,1066916.55,0,0
34,PAYMENT,12584.37,C1014111938,333352.31,320767.94,M1118203474,0.0,0.0,0,0
34,PAYMENT,9761.63,C1228088641,198470.0,188708.37,M337331213,0.0,0.0,0,0
34,CASH_IN,431847.7,C951307330,10698.0,442545.7,C971475445,1025135.7,593287.99,0,0
34,CASH_OUT,128013.7,C1234625016,319350.0,191336.3,C1798083017,188.0,837714.5,0,0
34,CASH_IN,74641.38,C425708710,9911.0,84552.38,C1489595398,426123.49,523856.3,0,0
34,TRANSFER,1924410.7,C1470814380,4024.0,0.0,C243691337,2950218.95,4874629.65,0,0
34,CASH_OUT,176426.69,C1910362055,48881.0,0.0,C1430459577,170179.19,556848.1,0,0
34,CASH_OUT,148162.0,C255490341,129026.0,0.0,C1724810118,25442.81,173604.82,0,0
34,CASH_OUT,40979.78,C1760018072,0.0,0.0,C501571077,145333.06,17824.5,0,0
34,CASH_OUT,361199.18,C1762227344,20776.0,0.0,C387843280,110747.47,471946.66,0,0
34,PAYMENT,13983.84,C1983196545,0.0,0.0,M706384179,0.0,0.0,0,0
34,PAYMENT,19094.91,C2145188246,0.0,0.0,M1565769481,0.0,0.0,0,0
34,PAYMENT,15675.95,C39180295,0.0,0.0,M2084065911,0.0,0.0,0,0
34,PAYMENT,24652.16,C1680868399,0.0,0.0,M618353751,0.0,0.0,0,0
34,PAYMENT,3753.52,C140649771,0.0,0.0,M913794490,0.0,0.0,0,0
34,PAYMENT,5346.67,C1384259111,0.0,0.0,M738558412,0.0,0.0,0,0
34,PAYMENT,21221.11,C894935578,0.0,0.0,M939547583,0.0,0.0,0,0
34,PAYMENT,6640.28,C2050038206,0.0,0.0,M2059070677,0.0,0.0,0,0
34,PAYMENT,9366.26,C1928713962,0.0,0.0,M1217570472,0.0,0.0,0,0
34,PAYMENT,4260.49,C974957293,0.0,0.0,M393028927,0.0,0.0,0,0
34,PAYMENT,14494.96,C1274274750,0.0,0.0,M369736590,0.0,0.0,0,0
34,PAYMENT,11319.52,C1226645600,0.0,0.0,M925343905,0.0,0.0,0,0
34,PAYMENT,6006.1,C1671252968,0.0,0.0,M949176798,0.0,0.0,0,0
34,PAYMENT,8687.26,C414019724,0.0,0.0,M302381456,0.0,0.0,0,0
34,PAYMENT,7722.65,C466494003,0.0,0.0,M967922989,0.0,0.0,0,0
34,PAYMENT,13898.55,C1256942471,0.0,0.0,M2006962739,0.0,0.0,0,0
34,PAYMENT,11158.7,C497723721,0.0,0.0,M771854316,0.0,0.0,0,0
34,PAYMENT,19793.36,C1067941624,48361.3,28567.94,M916467061,0.0,0.0,0,0
34,PAYMENT,14941.32,C2114468361,28567.94,13626.62,M1557443787,0.0,0.0,0,0
34,PAYMENT,23057.91,C1476415767,191464.0,168406.09,M1870398695,0.0,0.0,0,0
34,PAYMENT,35033.06,C1343988595,114368.0,79334.94,M697313111,0.0,0.0,0,0
34,PAYMENT,11128.02,C1942111131,511881.0,500752.98,M2081831480,0.0,0.0,0,0
34,TRANSFER,1958191.12,C1897598706,4850.0,0.0,C1044280129,2346498.97,4304690.08,0,0
